,date,home_team,away_team,team,scorer,minute,own_goal,penalty,country,year,continent,lifeExp,pop,gdpPercap
2880,1997-06-11,New Zealand,Papua New Guinea,New Zealand,Vaughan Coveny,10.0,False,False,New Zealand,1997,Oceania,77.55,3676187,21050.41377
2881,1997-06-11,New Zealand,Papua New Guinea,New Zealand,Vaughan Coveny,13.0,False,False,New Zealand,1997,Oceania,77.55,3676187,21050.41377
2882,1997-06-11,New Zealand,Papua New Guinea,New Zealand,Wynton Rufer,22.0,False,False,New Zealand,1997,Oceania,77.55,3676187,21050.41377
2883,1997-06-11,New Zealand,Papua New Guinea,New Zealand,Wynton Rufer,31.0,False,False,New Zealand,1997,Oceania,77.55,3676187,21050.41377
2884,1997-06-11,New Zealand,Papua New Guinea,New Zealand,Simon Elliott,40.0,False,False,New Zealand,1997,Oceania,77.55,3676187,21050.41377
2885,1997-06-11,New Zealand,Papua New Guinea,New Zealand,Vaughan Coveny,67.0,False,False,New Zealand,1997,Oceania,77.55,3676187,21050.41377
2886,1997-06-11,New Zealand,Papua New Guinea,New Zealand,Tim Stevens,80.0,False,False,New Zealand,1997,Oceania,77.55,3676187,21050.41377
2887,1997-06-18,New Zealand,Fiji,New Zealand,Wynton Rufer,17.0,False,False,New Zealand,1997,Oceania,77.55,3676187,21050.41377
2888,1997-06-18,New Zealand,Fiji,New Zealand,Vaughan Coveny,63.0,False,False,New Zealand,1997,Oceania,77.55,3676187,21050.41377
2889,1997-06-18,New Zealand,Fiji,New Zealand,Wynton Rufer,77.0,False,False,New Zealand,1997,Oceania,77.55,3676187,21050.41377
2890,1997-06-18,New Zealand,Fiji,New Zealand,Nik Viljoen,80.0,False,False,New Zealand,1997,Oceania,77.55,3676187,21050.41377
2891,1997-06-18,New Zealand,Fiji,New Zealand,Riki van Steeden,85.0,False,False,New Zealand,1997,Oceania,77.55,3676187,21050.41377
2892,1997-06-07,Portugal,Albania,Portugal,João Vieira Pinto,14.0,False,False,Portugal,1997,Europe,75.97,10156415,17641.03156
2893,1997-06-07,Portugal,Albania,Portugal,Luís Figo,70.0,False,False,Portugal,1997,Europe,75.97,10156415,17641.03156
2894,1997-08-20,Portugal,Armenia,Portugal,Domingos Paciência,23.0,False,False,Portugal,1997,Europe,75.97,10156415,17641.03156
2895,1997-08-20,Portugal,Armenia,Portugal,Luís Figo,31.0,False,False,Portugal,1997,Europe,75.97,10156415,17641.03156
2896,1997-08-20,Portugal,Armenia,Portugal,Pedro Barbosa,55.0,False,False,Portugal,1997,Europe,75.97,10156415,17641.03156
2897,1997-09-06,Germany,Portugal,Portugal,Pedro Barbosa,70.0,False,False,Portugal,1997,Europe,75.97,10156415,17641.03156
2898,1997-10-11,Portugal,Northern Ireland,Portugal,Sérgio Conceição,18.0,False,False,Portugal,1997,Europe,75.97,10156415,17641.03156
2899,1997-06-08,Hungary,Norway,Hungary,Zoltán Kovács,22.0,False,False,Hungary,1997,Europe,71.04,10244684,11712.7768
2900,1997-08-20,Hungary,Switzerland,Hungary,László Klausz,52.0,False,False,Hungary,1997,Europe,71.04,10244684,11712.7768
2901,1997-09-10,Hungary,Azerbaijan,Hungary,László Klausz,8.0,False,False,Hungary,1997,Europe,71.04,10244684,11712.7768
2902,1997-09-10,Hungary,Azerbaijan,Hungary,Gábor Halmai,44.0,False,False,Hungary,1997,Europe,71.04,10244684,11712.7768
2903,1997-09-10,Hungary,Azerbaijan,Hungary,Béla Illés,89.0,False,False,Hungary,1997,Europe,71.04,10244684,11712.7768
2904,1997-10-11,Finland,Hungary,Hungary,Teuvo Moilanen,90.0,True,False,Hungary,1997,Europe,71.04,10244684,11712.7768
2905,1997-10-29,Hungary,Serbia,Hungary,Béla Illés,88.0,False,False,Hungary,1997,Europe,71.04,10244684,11712.7768
2906,1997-06-11,Australia,Solomon Islands,Australia,Damian Mori,2.0,False,False,Australia,1997,Oceania,78.83,18565243,26997.93657
2907,1997-06-11,Australia,Solomon Islands,Australia,Damian Mori,15.0,False,False,Australia,1997,Oceania,78.83,18565243,26997.93657
2908,1997-06-11,Australia,Solomon Islands,Australia,John Aloisi,33.0,False,False,Australia,1997,Oceania,78.83,18565243,26997.93657
2909,1997-06-11,Australia,Solomon Islands,Australia,Damian Mori,36.0,False,False,Australia,1997,Oceania,78.83,18565243,26997.93657
2910,1997-06-11,Australia,Solomon Islands,Australia,John Aloisi,53.0,False,False,Australia,1997,Oceania,78.83,18565243,26997.93657
2911,1997-06-11,Australia,Solomon Islands,Australia,Damian Mori,65.0,False,False,Australia,1997,Oceania,78.83,18565243,26997.93657
2912,1997-06-11,Australia,Solomon Islands,Australia,Craig Foster,68.0,False,False,Australia,1997,Oceania,78.83,18565243,26997.93657
2913,1997-06-11,Australia,Solomon Islands,Australia,Ernie Tapai,78.0,False,False,Australia,1997,Oceania,78.83,18565243,26997.93657
2914,1997-06-11,Australia,Solomon Islands,Australia,Damian Mori,80.0,False,False,Australia,1997,Oceania,78.83,18565243,26997.93657
2915,1997-06-11,Australia,Solomon Islands,Australia,John Aloisi,81.0,False,False,Australia,1997,Oceania,78.83,18565243,26997.93657
2916,1997-06-11,Australia,Solomon Islands,Australia,John Aloisi,86.0,False,False,Australia,1997,Oceania,78.83,18565243,26997.93657
2917,1997-06-11,Australia,Solomon Islands,Australia,John Aloisi,87.0,False,False,Australia,1997,Oceania,78.83,18565243,26997.93657
2918,1997-06-11,Australia,Solomon Islands,Australia,Mark Bosnich,88.0,False,True,Australia,1997,Oceania,78.83,18565243,26997.93657
2919,1997-06-13,Australia,Tahiti,Australia,Aurelio Vidmar,14.0,False,False,Australia,1997,Oceania,78.83,18565243,26997.93657
2920,1997-06-13,Australia,Tahiti,Australia,Paul Trimboli,37.0,False,False,Australia,1997,Oceania,78.83,18565243,26997.93657
2921,1997-06-13,Australia,Tahiti,Australia,Paul Trimboli,42.0,False,False,Australia,1997,Oceania,78.83,18565243,26997.93657
2922,1997-06-13,Australia,Tahiti,Australia,Graham Arnold,47.0,False,False,Australia,1997,Oceania,78.83,18565243,26997.93657
2923,1997-06-13,Australia,Tahiti,Australia,Matthew Bingley,66.0,False,False,Australia,1997,Oceania,78.83,18565243,26997.93657
2924,1997-06-17,Australia,Solomon Islands,Australia,Robbie Slater,15.0,False,False,Australia,1997,Oceania,78.83,18565243,26997.93657
2925,1997-06-17,Australia,Solomon Islands,Australia,Graham Arnold,17.0,False,False,Australia,1997,Oceania,78.83,18565243,26997.93657
2926,1997-06-17,Australia,Solomon Islands,Australia,Jimmy Kaierea,38.0,True,False,Australia,1997,Oceania,78.83,18565243,26997.93657
2927,1997-06-17,Australia,Solomon Islands,Australia,Ernie Tapai,47.0,False,False,Australia,1997,Oceania,78.83,18565243,26997.93657
2928,1997-06-17,Australia,Solomon Islands,Australia,Ernie Tapai,51.0,False,False,Australia,1997,Oceania,78.83,18565243,26997.93657
2929,1997-06-17,Australia,Solomon Islands,Australia,Aurelio Vidmar,75.0,False,True,Australia,1997,Oceania,78.83,18565243,26997.93657
2930,1997-06-19,Australia,Tahiti,Australia,Ned Zelić,8.0,False,False,Australia,1997,Oceania,78.83,18565243,26997.93657
2931,1997-06-19,Australia,Tahiti,Australia,Paul Trimboli,86.0,False,False,Australia,1997,Oceania,78.83,18565243,26997.93657
2932,1997-06-28,New Zealand,Australia,Australia,John Aloisi,18.0,False,False,Australia,1997,Oceania,78.83,18565243,26997.93657
2933,1997-06-28,New Zealand,Australia,Australia,Aurelio Vidmar,42.0,False,False,Australia,1997,Oceania,78.83,18565243,26997.93657
2934,1997-06-28,New Zealand,Australia,Australia,Craig Foster,67.0,False,False,Australia,1997,Oceania,78.83,18565243,26997.93657
2935,1997-07-06,Australia,New Zealand,Australia,Ned Zelić,6.0,False,False,Australia,1997,Oceania,78.83,18565243,26997.93657
2936,1997-07-06,Australia,New Zealand,Australia,Graham Arnold,54.0,False,False,Australia,1997,Oceania,78.83,18565243,26997.93657
2937,1997-11-22,Iran,Australia,Australia,Harry Kewell,19.0,False,False,Australia,1997,Oceania,78.83,18565243,26997.93657
2938,1997-11-29,Australia,Iran,Australia,Harry Kewell,32.0,False,False,Australia,1997,Oceania,78.83,18565243,26997.93657
2939,1997-11-29,Australia,Iran,Australia,Aurelio Vidmar,48.0,False,False,Australia,1997,Oceania,78.83,18565243,26997.93657
2940,1997-12-12,Mexico,Australia,Australia,Mark Viduka,45.0,False,False,Australia,1997,Oceania,78.83,18565243,26997.93657
2941,1997-12-12,Mexico,Australia,Australia,John Aloisi,59.0,False,False,Australia,1997,Oceania,78.83,18565243,26997.93657
2942,1997-12-12,Mexico,Australia,Australia,Damian Mori,90.0,False,False,Australia,1997,Oceania,78.83,18565243,26997.93657
2943,1997-12-19,Uruguay,Australia,Australia,Harry Kewell,92.0,False,False,Australia,1997,Oceania,78.83,18565243,26997.93657
2944,1997-06-13,Brazil,Costa Rica,Brazil,Djalminha,20.0,False,False,Brazil,1997,Americas,69.388,168546719,7957.980824
2945,1997-06-13,Brazil,Costa Rica,Brazil,Rónald González Brenes,34.0,True,False,Brazil,1997,Americas,69.388,168546719,7957.980824
2946,1997-06-13,Brazil,Costa Rica,Brazil,Ronaldo,47.0,False,False,Brazil,1997,Americas,69.388,168546719,7957.980824
2947,1997-06-13,Brazil,Costa Rica,Brazil,Ronaldo,54.0,False,False,Brazil,1997,Americas,69.388,168546719,7957.980824
2948,1997-06-13,Brazil,Costa Rica,Brazil,Romário,60.0,False,False,Brazil,1997,Americas,69.388,168546719,7957.980824
2949,1997-06-16,Brazil,Mexico,Brazil,Aldair,47.0,False,False,Brazil,1997,Americas,69.388,168546719,7957.980824
2950,1997-06-16,Brazil,Mexico,Brazil,Camilo Romero,59.0,True,False,Brazil,1997,Americas,69.388,168546719,7957.980824
2951,1997-06-16,Brazil,Mexico,Brazil,Leonardo Araújo,77.0,False,False,Brazil,1997,Americas,69.388,168546719,7957.980824
2952,1997-06-19,Brazil,Colombia,Brazil,Dunga,11.0,False,False,Brazil,1997,Americas,69.388,168546719,7957.980824
2953,1997-06-19,Brazil,Colombia,Brazil,Edmundo Alves de Souza Neto,67.0,False,False,Brazil,1997,Americas,69.388,168546719,7957.980824
2954,1997-06-22,Brazil,Paraguay,Brazil,Ronaldo,9.0,False,False,Brazil,1997,Americas,69.388,168546719,7957.980824
2955,1997-06-22,Brazil,Paraguay,Brazil,Ronaldo,34.0,False,False,Brazil,1997,Americas,69.388,168546719,7957.980824
2956,1997-06-26,Brazil,Peru,Brazil,Denílson de Oliveira Araújo,1.0,False,False,Brazil,1997,Americas,69.388,168546719,7957.980824
2957,1997-06-26,Brazil,Peru,Brazil,Flávio Conceição,28.0,False,False,Brazil,1997,Americas,69.388,168546719,7957.980824
2958,1997-06-26,Brazil,Peru,Brazil,Romário,36.0,False,False,Brazil,1997,Americas,69.388,168546719,7957.980824
2959,1997-06-26,Brazil,Peru,Brazil,Leonardo Araújo,45.0,False,False,Brazil,1997,Americas,69.388,168546719,7957.980824
2960,1997-06-26,Brazil,Peru,Brazil,Romário,49.0,False,False,Brazil,1997,Americas,69.388,168546719,7957.980824
2961,1997-06-26,Brazil,Peru,Brazil,Leonardo Araújo,55.0,False,False,Brazil,1997,Americas,69.388,168546719,7957.980824
2962,1997-06-26,Brazil,Peru,Brazil,Djalminha,77.0,False,False,Brazil,1997,Americas,69.388,168546719,7957.980824
2963,1997-06-29,Bolivia,Brazil,Brazil,Denílson de Oliveira Araújo,40.0,False,False,Brazil,1997,Americas,69.388,168546719,7957.980824
2964,1997-06-29,Bolivia,Brazil,Brazil,Ronaldo,79.0,False,False,Brazil,1997,Americas,69.388,168546719,7957.980824
2965,1997-06-29,Bolivia,Brazil,Brazil,Zé Roberto,90.0,False,False,Brazil,1997,Americas,69.388,168546719,7957.980824
2966,1997-12-12,Saudi Arabia,Brazil,Brazil,César Sampaio,65.0,False,False,Brazil,1997,Americas,69.388,168546719,7957.980824
2967,1997-12-12,Saudi Arabia,Brazil,Brazil,Romário,73.0,False,False,Brazil,1997,Americas,69.388,168546719,7957.980824
2968,1997-12-12,Saudi Arabia,Brazil,Brazil,Romário,80.0,False,False,Brazil,1997,Americas,69.388,168546719,7957.980824
2969,1997-12-16,Brazil,Mexico,Brazil,Romário,41.0,False,True,Brazil,1997,Americas,69.388,168546719,7957.980824
2970,1997-12-16,Brazil,Mexico,Brazil,Denílson de Oliveira Araújo,61.0,False,False,Brazil,1997,Americas,69.388,168546719,7957.980824
2971,1997-12-16,Brazil,Mexico,Brazil,Júnior Baiano,66.0,False,False,Brazil,1997,Americas,69.388,168546719,7957.980824
2972,1997-12-19,Brazil,Czech Republic,Brazil,Romário,54.0,False,False,Brazil,1997,Americas,69.388,168546719,7957.980824
2973,1997-12-19,Brazil,Czech Republic,Brazil,Ronaldo,83.0,False,False,Brazil,1997,Americas,69.388,168546719,7957.980824
2974,1997-12-21,Brazil,Australia,Brazil,Ronaldo,15.0,False,False,Brazil,1997,Americas,69.388,168546719,7957.980824
2975,1997-12-21,Brazil,Australia,Brazil,Ronaldo,27.0,False,False,Brazil,1997,Americas,69.388,168546719,7957.980824
2976,1997-12-21,Brazil,Australia,Brazil,Romário,38.0,False,False,Brazil,1997,Americas,69.388,168546719,7957.980824
2977,1997-12-21,Brazil,Australia,Brazil,Romário,53.0,False,False,Brazil,1997,Americas,69.388,168546719,7957.980824
2978,1997-12-21,Brazil,Australia,Brazil,Ronaldo,59.0,False,False,Brazil,1997,Americas,69.388,168546719,7957.980824
2979,1997-12-21,Brazil,Australia,Brazil,Romário,75.0,False,True,Brazil,1997,Americas,69.388,168546719,7957.980824
2980,1997-06-14,Poland,Georgia,Poland,Adam Ledwoń,32.0,False,False,Poland,1997,Europe,72.75,38654957,10159.58368
2981,1997-06-14,Poland,Georgia,Poland,Mirosław Trzeciak,34.0,False,False,Poland,1997,Europe,72.75,38654957,10159.58368
2982,1997-06-14,Poland,Georgia,Poland,Krzysztof Bukalski,74.0,False,True,Poland,1997,Europe,72.75,38654957,10159.58368
2983,1997-06-14,Poland,Georgia,Poland,Krzysztof Nowak,90.0,False,False,Poland,1997,Europe,72.75,38654957,10159.58368
2984,1997-10-07,Moldova,Poland,Poland,Andrzej Juskowiak,23.0,False,False,Poland,1997,Europe,72.75,38654957,10159.58368
2985,1997-10-07,Moldova,Poland,Poland,Andrzej Juskowiak,56.0,False,False,Poland,1997,Europe,72.75,38654957,10159.58368
2986,1997-10-07,Moldova,Poland,Poland,Andrzej Juskowiak,60.0,False,False,Poland,1997,Europe,72.75,38654957,10159.58368
2987,1997-08-20,Bosnia and Herzegovina,Denmark,Bosnia and Herzegovina,Edin Mujčin,19.0,False,False,Bosnia and Herzegovina,1997,Europe,73.244,3607000,4766.355904
2988,1997-08-20,Bosnia and Herzegovina,Denmark,Bosnia and Herzegovina,Elvir Bolić,25.0,False,False,Bosnia and Herzegovina,1997,Europe,73.244,3607000,4766.355904
2989,1997-08-20,Bosnia and Herzegovina,Denmark,Bosnia and Herzegovina,Elvir Bolić,35.0,False,False,Bosnia and Herzegovina,1997,Europe,73.244,3607000,4766.355904
2990,1997-09-06,Croatia,Bosnia and Herzegovina,Bosnia and Herzegovina,Dražen Ladić,17.0,True,False,Bosnia and Herzegovina,1997,Europe,73.244,3607000,4766.355904
2991,1997-09-06,Croatia,Bosnia and Herzegovina,Bosnia and Herzegovina,Hasan Salihamidžić,55.0,False,False,Bosnia and Herzegovina,1997,Europe,73.244,3607000,4766.355904
2992,1997-09-10,Bosnia and Herzegovina,Slovenia,Bosnia and Herzegovina,Elvir Bolić,22.0,False,False,Bosnia and Herzegovina,1997,Europe,73.244,3607000,4766.355904
2993,1997-08-20,Liechtenstein,Iceland,Iceland,Einar Daníelsson,28.0,False,False,Iceland,1997,Europe,78.95,271192,28061.09966
2994,1997-08-20,Liechtenstein,Iceland,Iceland,Brynjar Gunnarsson,40.0,False,False,Iceland,1997,Europe,78.95,271192,28061.09966
2995,1997-08-20,Liechtenstein,Iceland,Iceland,Sigurður Jónsson,62.0,False,False,Iceland,1997,Europe,78.95,271192,28061.09966
2996,1997-08-20,Liechtenstein,Iceland,Iceland,Tryggvi Guðmundsson,63.0,False,False,Iceland,1997,Europe,78.95,271192,28061.09966
2997,1997-09-06,Iceland,Republic of Ireland,Iceland,Brynjar Gunnarsson,45.0,False,False,Iceland,1997,Europe,78.95,271192,28061.09966
2998,1997-09-06,Iceland,Republic of Ireland,Iceland,Helgi Sigurðsson,47.0,False,False,Iceland,1997,Europe,78.95,271192,28061.09966
2999,1997-10-11,Iceland,Liechtenstein,Iceland,Þórður Guðjónsson,58.0,False,False,Iceland,1997,Europe,78.95,271192,28061.09966
3000,1997-10-11,Iceland,Liechtenstein,Iceland,Tryggvi Guðmundsson,60.0,False,False,Iceland,1997,Europe,78.95,271192,28061.09966
3001,1997-10-11,Iceland,Liechtenstein,Iceland,Arnór Guðjohnsen,66.0,False,False,Iceland,1997,Europe,78.95,271192,28061.09966
3002,1997-10-11,Iceland,Liechtenstein,Iceland,Bjarni Guðjónsson,73.0,False,False,Iceland,1997,Europe,78.95,271192,28061.09966
3003,2002-01-18,Haiti,Canada,Canada,Kevin McKenna,28.0,False,False,Canada,2002,Americas,79.77,31902268,33328.96507
3004,2002-01-18,Haiti,Canada,Canada,Kevin McKenna,48.0,False,False,Canada,2002,Americas,79.77,31902268,33328.96507
3005,2002-01-26,Canada,Martinique,Canada,Kevin McKenna,73.0,False,False,Canada,2002,Americas,79.77,31902268,33328.96507
3006,2002-02-02,Canada,South Korea,Canada,Kim Do-hoon,34.0,True,False,Canada,2002,Americas,79.77,31902268,33328.96507
3007,2002-02-02,Canada,South Korea,Canada,Dwayne De Rosario,35.0,False,False,Canada,2002,Americas,79.77,31902268,33328.96507
3008,2002-01-18,Martinique,Costa Rica,Costa Rica,Hernán Medford,38.0,False,False,Costa Rica,2002,Americas,78.123,3834934,7723.447195
3009,2002-01-18,Martinique,Costa Rica,Costa Rica,Rolando Fonseca,55.0,False,False,Costa Rica,2002,Americas,78.123,3834934,7723.447195
3010,2002-01-20,Costa Rica,Trinidad and Tobago,Costa Rica,Rolando Fonseca,56.0,False,False,Costa Rica,2002,Americas,78.123,3834934,7723.447195
3011,2002-01-26,Costa Rica,Haiti,Costa Rica,Walter Centeno,2.0,False,False,Costa Rica,2002,Americas,78.123,3834934,7723.447195
3012,2002-01-26,Costa Rica,Haiti,Costa Rica,Rónald Gómez,97.0,False,False,Costa Rica,2002,Americas,78.123,3834934,7723.447195
3013,2002-01-30,Costa Rica,South Korea,Costa Rica,Rónald Gómez,44.0,False,False,Costa Rica,2002,Americas,78.123,3834934,7723.447195
3014,2002-01-30,Costa Rica,South Korea,Costa Rica,Paulo Wanchope,77.0,False,False,Costa Rica,2002,Americas,78.123,3834934,7723.447195
3015,2002-01-30,Costa Rica,South Korea,Costa Rica,Paulo Wanchope,82.0,False,False,Costa Rica,2002,Americas,78.123,3834934,7723.447195
3016,2002-06-04,China PR,Costa Rica,Costa Rica,Rónald Gómez,61.0,False,False,Costa Rica,2002,Americas,78.123,3834934,7723.447195
3017,2002-06-04,China PR,Costa Rica,Costa Rica,Mauricio Wright,65.0,False,False,Costa Rica,2002,Americas,78.123,3834934,7723.447195
3018,2002-06-09,Costa Rica,Turkey,Costa Rica,Winston Parks,86.0,False,False,Costa Rica,2002,Americas,78.123,3834934,7723.447195
3019,2002-06-13,Costa Rica,Brazil,Costa Rica,Paulo Wanchope,39.0,False,False,Costa Rica,2002,Americas,78.123,3834934,7723.447195
3020,2002-06-13,Costa Rica,Brazil,Costa Rica,Rónald Gómez,56.0,False,False,Costa Rica,2002,Americas,78.123,3834934,7723.447195
3021,2002-01-19,El Salvador,Mexico,Mexico,Jair García,31.0,False,False,Mexico,2002,Americas,74.902,102479927,10742.44053
3022,2002-01-21,Mexico,Guatemala,Mexico,Adolfo Bautista,28.0,False,False,Mexico,2002,Americas,74.902,102479927,10742.44053
3023,2002-01-21,Mexico,Guatemala,Mexico,Marco Garcés,38.0,False,False,Mexico,2002,Americas,74.902,102479927,10742.44053
3024,2002-01-21,Mexico,Guatemala,Mexico,Carlos Ochoa,90.0,False,False,Mexico,2002,Americas,74.902,102479927,10742.44053
3025,2002-06-03,Croatia,Mexico,Mexico,Cuauhtémoc Blanco,60.0,False,True,Mexico,2002,Americas,74.902,102479927,10742.44053
3026,2002-06-09,Mexico,Ecuador,Mexico,Jared Borgetti,28.0,False,False,Mexico,2002,Americas,74.902,102479927,10742.44053
3027,2002-06-09,Mexico,Ecuador,Mexico,Gerardo Torrado,57.0,False,False,Mexico,2002,Americas,74.902,102479927,10742.44053
3028,2002-06-13,Mexico,Italy,Mexico,Jared Borgetti,34.0,False,False,Mexico,2002,Americas,74.902,102479927,10742.44053
3029,2002-01-19,Mali,Liberia,Liberia,George Weah,45.0,False,False,Liberia,2002,Africa,43.753,2814651,531.4823679
3030,2002-01-25,Liberia,Algeria,Liberia,Prince Akim Daye,7.0,False,False,Liberia,2002,Africa,43.753,2814651,531.4823679
3031,2002-01-25,Liberia,Algeria,Liberia,Kelvin Sebwe,72.0,False,False,Liberia,2002,Africa,43.753,2814651,531.4823679
3032,2002-01-19,Mali,Liberia,Mali,Seydou Keita,87.0,False,False,Mali,2002,Africa,51.818,10580176,951.4097518
3033,2002-01-28,Mali,Algeria,Mali,Mamadou Bagayoko,18.0,False,False,Mali,2002,Africa,51.818,10580176,951.4097518
3034,2002-01-28,Mali,Algeria,Mali,Bassala Touré,24.0,False,False,Mali,2002,Africa,51.818,10580176,951.4097518
3035,2002-02-03,Mali,South Africa,Mali,Bassala Touré,60.0,False,False,Mali,2002,Africa,51.818,10580176,951.4097518
3036,2002-02-03,Mali,South Africa,Mali,Dramane Coulibaly,90.0,False,False,Mali,2002,Africa,51.818,10580176,951.4097518
3037,2002-01-19,United States,South Korea,United States,Landon Donovan,35.0,False,False,United States,2002,Americas,77.31,287675526,39097.09955
3038,2002-01-19,United States,South Korea,United States,DaMarcus Beasley,90.0,False,False,United States,2002,Americas,77.31,287675526,39097.09955
3039,2002-01-21,United States,Cuba,United States,Brian McBride,22.0,False,True,United States,2002,Americas,77.31,287675526,39097.09955
3040,2002-01-27,United States,El Salvador,United States,Brian McBride,9.0,False,False,United States,2002,Americas,77.31,287675526,39097.09955
3041,2002-01-27,United States,El Salvador,United States,Brian McBride,11.0,False,False,United States,2002,Americas,77.31,287675526,39097.09955
3042,2002-01-27,United States,El Salvador,United States,Brian McBride,21.0,False,False,United States,2002,Americas,77.31,287675526,39097.09955
3043,2002-01-27,United States,El Salvador,United States,Ante Razov,72.0,False,False,United States,2002,Americas,77.31,287675526,39097.09955
3044,2002-02-02,United States,Costa Rica,United States,Josh Wolff,37.0,False,False,United States,2002,Americas,77.31,287675526,39097.09955
3045,2002-02-02,United States,Costa Rica,United States,Jeff Agoos,63.0,False,False,United States,2002,Americas,77.31,287675526,39097.09955
3046,2002-06-05,United States,Portugal,United States,John O'Brien,4.0,False,False,United States,2002,Americas,77.31,287675526,39097.09955
3047,2002-06-05,United States,Portugal,United States,Jorge Costa,29.0,True,False,United States,2002,Americas,77.31,287675526,39097.09955
3048,2002-06-05,United States,Portugal,United States,Brian McBride,36.0,False,False,United States,2002,Americas,77.31,287675526,39097.09955
3049,2002-06-10,South Korea,United States,United States,Clint Mathis,24.0,False,False,United States,2002,Americas,77.31,287675526,39097.09955
3050,2002-06-14,Poland,United States,United States,Landon Donovan,83.0,False,False,United States,2002,Americas,77.31,287675526,39097.09955
3051,2002-06-17,Mexico,United States,United States,Brian McBride,8.0,False,False,United States,2002,Americas,77.31,287675526,39097.09955
3052,2002-06-17,Mexico,United States,United States,Landon Donovan,65.0,False,False,United States,2002,Americas,77.31,287675526,39097.09955
3053,2002-01-20,Cameroon,DR Congo,Cameroon,Patrick M'Boma,40.0,False,False,Cameroon,2002,Africa,49.856,15929988,1934.011449
3054,2002-01-25,Cameroon,Ivory Coast,Cameroon,Patrick M'Boma,85.0,False,False,Cameroon,2002,Africa,49.856,15929988,1934.011449
3055,2002-01-29,Cameroon,Togo,Cameroon,Lucien Mettomo,52.0,False,False,Cameroon,2002,Africa,49.856,15929988,1934.011449
3056,2002-01-29,Cameroon,Togo,Cameroon,Samuel Eto'o,80.0,False,False,Cameroon,2002,Africa,49.856,15929988,1934.011449
3057,2002-01-29,Cameroon,Togo,Cameroon,Salomon Olembé,89.0,False,False,Cameroon,2002,Africa,49.856,15929988,1934.011449
3058,2002-02-04,Cameroon,Egypt,Cameroon,Patrick M'Boma,62.0,False,False,Cameroon,2002,Africa,49.856,15929988,1934.011449
3059,2002-02-07,Mali,Cameroon,Cameroon,Salomon Olembé,39.0,False,False,Cameroon,2002,Africa,49.856,15929988,1934.011449
3060,2002-02-07,Mali,Cameroon,Cameroon,Salomon Olembé,45.0,False,False,Cameroon,2002,Africa,49.856,15929988,1934.011449
3061,2002-02-07,Mali,Cameroon,Cameroon,Marc-Vivien Foé,84.0,False,False,Cameroon,2002,Africa,49.856,15929988,1934.011449
3062,2002-06-01,Republic of Ireland,Cameroon,Cameroon,Patrick M'Boma,39.0,False,False,Cameroon,2002,Africa,49.856,15929988,1934.011449
3063,2002-06-06,Cameroon,Saudi Arabia,Cameroon,Samuel Eto'o,66.0,False,False,Cameroon,2002,Africa,49.856,15929988,1934.011449
3064,2002-01-20,Costa Rica,Trinidad and Tobago,Trinidad and Tobago,Stern John,90.0,False,False,Trinidad and Tobago,2002,Americas,68.976,1101832,11460.60023
3065,2002-01-20,Ecuador,Haiti,Haiti,Édison Méndez,6.0,True,False,Haiti,2002,Americas,58.137,7607651,1270.364932
3066,2002-01-20,Ecuador,Haiti,Haiti,Charles Alerte,44.0,False,False,Haiti,2002,Americas,58.137,7607651,1270.364932
3067,2002-01-26,Costa Rica,Haiti,Haiti,Golman Pierre,62.0,False,False,Haiti,2002,Americas,58.137,7607651,1270.364932
3068,2002-01-20,Egypt,Senegal,Senegal,Lamine Diatta,82.0,False,False,Senegal,2002,Africa,61.6,10870037,1519.635262
3069,2002-01-26,Senegal,Zambia,Senegal,Souleymane Camara,90.0,False,False,Senegal,2002,Africa,61.6,10870037,1519.635262
3070,2002-02-04,Senegal,DR Congo,Senegal,Salif Diao,30.0,False,False,Senegal,2002,Africa,61.6,10870037,1519.635262
3071,2002-02-04,Senegal,DR Congo,Senegal,El Hadji Diouf,86.0,False,False,Senegal,2002,Africa,61.6,10870037,1519.635262
3072,2002-02-07,Nigeria,Senegal,Senegal,Papa Bouba Diop,54.0,False,False,Senegal,2002,Africa,61.6,10870037,1519.635262
3073,2002-02-07,Nigeria,Senegal,Senegal,Salif Diao,97.0,False,False,Senegal,2002,Africa,61.6,10870037,1519.635262
3074,2002-05-31,France,Senegal,Senegal,Papa Bouba Diop,30.0,False,False,Senegal,2002,Africa,61.6,10870037,1519.635262
3075,2002-06-06,Denmark,Senegal,Senegal,Salif Diao,52.0,False,False,Senegal,2002,Africa,61.6,10870037,1519.635262
3076,2002-06-11,Senegal,Uruguay,Senegal,Khalilou Fadiga,20.0,False,True,Senegal,2002,Africa,61.6,10870037,1519.635262
3077,2002-06-11,Senegal,Uruguay,Senegal,Papa Bouba Diop,26.0,False,False,Senegal,2002,Africa,61.6,10870037,1519.635262
3078,2002-06-11,Senegal,Uruguay,Senegal,Papa Bouba Diop,38.0,False,False,Senegal,2002,Africa,61.6,10870037,1519.635262
3079,2002-06-16,Sweden,Senegal,Senegal,Henri Camara,37.0,False,False,Senegal,2002,Africa,61.6,10870037,1519.635262
3080,2002-06-16,Sweden,Senegal,Senegal,Henri Camara,104.0,False,False,Senegal,2002,Africa,61.6,10870037,1519.635262
